Time,Body,Disp (x),Disp (y),Disp (z),Velo (x),Velo (y),Velo (z),Acce (x),Acce (y),Acce (z),L Total,L,E,Bound,Ecce
2.287e+08,Sun,0,0,0,0,0,0,0,0,0,2.69359e+40,0,0,0,1
2.287e+08,Earth,-1.32313e+11,-6.9924e+10,5.331e+06,13461,-26554.1,-0.0271375,0.00526332,0.00274064,3.20921e-06,2.69359e+40,2.66042e+40,-2.6495e+33,1,0.0169988
2.287e+08,Moon,-1.32077e+11,-7.01977e+10,3.8726e+07,14273.2,-25849.9,-0.473105,0.00327075,0.00506276,-0.000279608,2.69359e+40,2.83215e+34,-3.87162e+28,1,0.0408389
2.288e+08,Sun,0,0,0,0,0,0,0,0,0,2.69359e+40,0,0,0,1
2.288e+08,Earth,-1.30941e+11,-7.25656e+10,5.3442e+06,13984.8,-26274.5,0.288524,0.00521084,0.00285068,3.0512e-06,2.69359e+40,2.66072e+40,-2.64889e+33,1,0.0169446
2.288e+08,Moon,-1.30634e+11,-7.27582e+10,3.72913e+07,14566.9,-25370.8,-28.0048,0.00264087,0.00448802,-0.000266731,2.69359e+40,2.83069e+34,-3.86062e+28,1,0.0744099
2.289e+08,Sun,0,0,0,0,0,0,0,0,0,2.69359e+40,0,0,0,1
2.289e+08,Earth,-1.29516e+11,-7.51786e+10,5.38766e+06,14503,-25983.9,0.572983,0.00515344,0.0029611,2.59201e-06,2.69359e+40,2.66099e+40,-2.64837e+33,1,0.0168609
2.289e+08,Moon,-1.29165e+11,-7.5274e+10,3.321e+07,14809.4,-24957.1,-52.9963,0.00225204,0.00377244,-0.00022936,2.69359e+40,2.83457e+34,-3.84466e+28,1,0.0832442
2.29e+08,Sun,0,0,0,0,0,0,0,0,0,2.69358e+40,0,0,0,1
2.29e+08,Earth,-1.2804e+11,-7.7762e+10,5.45683e+06,15015.3,-25682.3,0.798788,0.00509081,0.00307071,1.89155e-06,2.69358e+40,2.66119e+40,-2.64799e+33,1,0.0167554
2.29e+08,Moon,-1.27673e+11,-7.77521e+10,2.68518e+07,15026.4,-24618,-73.2149,0.00213349,0.00301067,-0.000172364,2.69358e+40,2.83997e+34,-3.82824e+28,1,0.0860006
2.291e+08,Sun,0,0,0,0,0,0,0,0,0,2.69358e+40,0,0,0,1
2.291e+08,Earth,-1.26514e+11,-8.03147e+10,5.54479e+06,15521,-25369.8,0.94623,0.00502311,0.00317828,1.04194e-06,2.69358e+40,2.66131e+40,-2.64776e+33,1,0.0166382
2.291e+08,Moon,-1.2616e+11,-8.02001e+10,1.87805e+07,15244.7,-24353.3,-87.0574,0.00227342,0.00229929,-0.000103234,2.69358e+40,2.8444e+34,-3.81584e+28,1,0.0867357
2.292e+08,Sun,0,0,0,0,0,0,0,0,0,2.69358e+40,0,0,0,1
2.292e+08,Earth,-1.24936e+11,-8.28356e+10,5.64313e+06,16019.8,-25046.8,1.00558,0.00495097,0.00328281,1.46754e-07,2.69358e+40,2.66134e+40,-2.64769e+33,1,0.0165201
2.292e+08,Moon,-1.24623e+11,-8.2625e+10,9.68021e+06,15488.1,-24153.8,-93.7321,0.00262366,0.00171667,-3.03913e-05,2.69358e+40,2.8484e+34,-3.81065e+28,1,0.0780199
2.293e+08,Sun,0,0,0,0,0,0,0,0,0,2.69358e+40,0,0,0,1
2.293e+08,Earth,-1.2331e+11,-8.53237e+10,5.74297e+06,16511.1,-24713.4,0.977065,0.00487528,0.00338371,-7.02285e-07,2.69358e+40,2.6613e+40,-2.64778e+33,1,0.0164118
2.293e+08,Moon,-1.23061e+11,-8.50325e+10,273158,15774.2,-24004.1,-93.256,0.00311504,0.00130935,3.87076e-05,2.69358e+40,2.85299e+34,-3.81379e+28,1,0.0453448
2.294e+08,Sun,0,0,0,0,0,0,0,0,0,2.69357e+40,0,0,0,1
2.294e+08,Earth,-1.21634e+11,-8.77779e+10,5.83588e+06,16994.7,-24370.1,0.868753,0.00479694,0.00348077,-1.44122e-06,2.69357e+40,2.6612e+40,-2.64801e+33,1,0.0163218
2.294e+08,Moon,-1.21467e+11,-8.74268e+10,-8.75406e+06,16113.5,-23885.7,-86.2852,0.00367668,0.00109012,9.88618e-05,2.69357e+40,2.85691e+34,-3.82425e+28,1,-nan(ind)
2.295e+08,Sun,0,0,0,0,0,0,0,0,0,2.69357e+40,0,0,0,1
2.295e+08,Earth,-1.19911e+11,-9.01974e+10,5.91449e+06,17470.4,-24017.4,0.693541,0.00471671,0.00357414,-2.03737e-06,2.69357e+40,2.66103e+40,-2.64834e+33,1,0.0162562
2.295e+08,Moon,-1.19836e+11,-8.98101e+10,-1.68021e+07,16510,-23780.2,-73.8672,0.00425055,0.00104665,0.000147413,2.69357e+40,2.85706e+34,-3.83937e+28,1,-nan(ind)
2.296e+08,Sun,0,0,0,0,0,0,0,0,0,2.69357e+40,0,0,0,1
2.296e+08,Earth,-1.18141e+11,-9.25811e+10,5.97285e+06,17938,-23655.4,0.466268,0.00463509,0.00366407,-2.48273e-06,2.69357e+40,2.66082e+40,-2.64876e+33,1,0.0162188
2.296e+08,Moon,-1.18163e+11,-9.21828e+10,-2.33861e+07,16962.8,-23671.3,-57.208,0.00479744,0.00115419,0.000183711,2.69357e+40,2.85133e+34,-3.85566e+28,1,-nan(ind)
2.297e+08,Sun,0,0,0,0,0,0,0,0,0,2.69356e+40,0,0,0,1
2.297e+08,Earth,-1.16324e+11,-9.49282e+10,6.00651e+06,18397.4,-23284.6,0.201792,0.0045524,0.00375086,-2.78314e-06,2.69356e+40,2.66059e+40,-2.64923e+33,1,0.0162112
2.297e+08,Moon,-1.16442e+11,-9.45438e+10,-2.81427e+07,17467.9,-23545.2,-37.5149,0.00529526,0.00138674,0.00020823,2.69356e+40,2.84081e+34,-3.8696e+28,1,-nan(ind)
2.298e+08,Sun,0,0,0,0,0,0,0,0,0,2.69356e+40,0,0,0,1
2.298e+08,Earth,-1.14461e+11,-9.72377e+10,6.01244e+06,18848.4,-22905.3,-0.0858743,0.00446881,0.00383473,-2.94816e-06,2.69356e+40,2.66033e+40,-2.64974e+33,1,0.0162332
